"id","product_uid","product_title","search_term","relevance"
220684,205978,"Glidden Premium 5-gal. #HDGB42 Fresh Water Blue Semi-Gloss Latex Interior Paint with Primer","water blue outside paint",2
220685,205979,"BEHR Premium Plus #180E-2 Sugar Berry Zero VOC Interior Paint","locite 2 plus 1",1.67
220697,205986,"HOME-FLEX 3/4 in. x 75 ft. CSST Corrugated Stainless Steel Tubing","y flexible gas line",2.33
220699,205987,"Gatco Franciscan 21.5 in. W Vanity Glass Shelf in White Porcelain and Chrome","vanities glass topped",3
220702,205990,"MAXCOR 8 in. Nickel LED Under Cabinet Lighting Fixture","binder cabinet lighting",2.33
220706,205993,"CE TECH 6 ft. and 15 ft. HDMI Flexible Cable","hdmi cable pipeline",2.67
220714,205999,"Glacier Bay Single Hole 1-Handle Bathroom Vessel Faucet in Brushed Nickel","glacier bay air gap brushed nickel",2
220715,206000,"Feather River Doors 37.5 in. x 81.625 in. Lakewood Brass Center Arch Lite Stained Medium Oak Fiberglass Prehung Front Door","all oak finish feather river doors",2.33
220718,206003,"BEHR Premium Textured DeckOver 5-gal. #SC-533 Cedar Naturaltone Wood and Concrete Coating","elastomeric non-skid wood  deck coating",1.67
220719,206004,"Stanley Doors Double Sliding Patio Door with 10-Lite Internal White Flat Grill","grill ousite door",2.67
220729,206012,"Ornamental Mouldings 10-3/4x19-1/2x22-1/8 in. FINDIT Birch Kitchen Storage Cabinet Organization Pullout with Slide and Full Shelf","kitchen storage aids",2.67
220733,206016,"Hamilton Beach 60 in. Removable Grid Indoor Grill in Black","grill hasmilton",2.67
220739,206019,"Veranda Missouri 6 ft. x 6 ft. Cypress Vinyl Fence Kit (Actual Size: 70 in. x 67 in.)","cyprees fence",3
220749,206027,"Rubbermaid 93 Gal. Chic Basket Weave Patio Storage Bench Deck Box in Brown","patio over the rail basket",2.33
220751,206029,"MOEN Weymouth Posi-Temp Single-Handle 2-Spray Shower Only Trim Kit in Oil Rubbed Bronze (Valve Sold Separately)","oil rubbed bronze shower  two handle",2
220752,206030,"Lithonia Lighting Outdoor Dark Bronze LED Flood Light","led out door flood lighting",2.33
220754,206032,"Ryobi 24-Volt Shaft Cordless Electric String Trimmer and Edger - Battery and Charger Not Included","weedeater battery charger",2
220759,206037,"Leatherman Tool Group Micra Size Green Key Chain Multi-Tool with Scissors","multi-tool leatherman",2
220760,206038,"Feit Electric 60W Equivalent Soft White (2700K) Candelabra Base Spiral CFL Light Bulb (24-Pack)","cfl candelabra 100w",2
220763,206040,"Home Decorators Collection Brannon Whisper Sunbrella Bull-Nose Outdoor Bench Cushion","home decorators collection brannon whisper sunbrella",3
220764,206041,"York Wallcoverings 60.75 sq. ft. Ashford Geometrics Garden Pergola Wallpaper","wallpaper ashford",2.67
220771,206047,"American Standard Cadet Seats for Lavatory and Kitchen Faucets","installation costs for kitchen faucet",2.33
220772,206048,"US Sunlight 30 ft. of Wire Extension Kit for U.S. Sunlight Solar Powered Attic Fans","u shaanchor kit",1.67
220773,206049,"ISPRING LittleWell WQA Gold Seal 0 PPM 75 GPD 7-Stage Reverse Osmosis De-Ionization Water Filter for Reef and Drinking","water filter for vanitys",2.33
220775,206051,"BEHR MARQUEE #760E-3 Gray Timber Wolf Exterior Paint","gray wolf carpet",1.33
220776,206052,"Maytag Gemini 6.0 cu. ft. Double Oven Gas Range with Self-Cleaning Convection Oven in Black with Stainless Steel Handles","black gas double ovens",3
220777,206053,"Ornamental Mouldings 1925 9/16 in. x 2-1/2 in. x 96 in. White Hardwood Embossed Ivy Chair Rail Moulding","foam chair rail molding",2.33
220783,206059,"45 in. Flat Bungee Cord","bungee cords rolls",2
220785,206061,"Honeywell Add-on/Replacement Push Button, Black/Chrome, Compatible w/Honeywell 300 Series &amp; Decor Chimes","honewell wireless doorbell",2.33
220789,206065,"SharkBite 1/2 in. Brass Push-to-Connect End Stop (4-Pack)","shark bite 1/2 to sink",2.33
220791,206067,"Radionic Hi Tech Planet 5.5 in. 7-Light Matte White Wall Sconce","rf 30 mod e",1.67
220793,206069,"Home Decorators Collection 4 in. x 3.5 in. Jewelry Box in Glass","latch for jewelry box",2.67
220794,206070,"Schneider Electric Homeline 20 Amp Single-Pole Dual Function (CAFCI and GFCI) Circuit Breaker (6-Pack)","general electric 20 amp. dbl. pole  breaker",2
220796,206072,"Pole Caddy Drink Snack and Accessory Holder for Umbrellas and Tent Canopies University of NC logo-DISCONTINUED","pvc umbrella holder",1.33
220802,206077,"Stanley-National Hardware 1-1/2 in. Narrow Utility Hinge Non-Removable Pin with Screws","stanley narrow 1 1/2 utility hinges",3
220809,206084,"Solieque 31 in. Granite Vanity Top in Blue Pearl with White Basin","blue pearl with 4-inch spread",2.67
220810,206085,"Everbilt 2-1/16 in. x 1-3/4 in. Black Rubber Stopper","rubber stipper",2.67
220812,206087,"BEHR Premium Plus Ultra #680D-6 Lantana Paint","llantana",2.67
220813,206088,"BEHR Premium Plus Ultra #100E-3 Pastel Violet Paint","in duct ultra violet purification",2.33
220817,206092,"Syndicate Home Garden Modern Cork 9-1/2 in. Concrete Dish Garden Planter","garden dishes",2.67
220819,206094,"AWNTECH 3 ft. Charleston Awning (31 in. H x 24 in. D) in Forest","3f foot cloth awnings",2.33
220821,206096,"Delta Innovations 4 in. Lever 1-Handle Mid-Arc Bathroom Faucet in Chrome with Metal Pop-up Assembly","single lever 1 hole bathroom sink faucet",1.67
220824,206099,"Commercial Electric 60W Equivalent Cool White (2700K) U-SHAPE CFL Light Bulb","mp70 u lightbulb",2.33
220826,206101,"Prime-Line 1Ea 6 in. x 34 in.Solid Polished Brass Kickplate-DISCONTINUED","romanesque solid brass rosette plate",2.33
220828,206103,"Eurostyle 30x18x12.5 in. Bern Wall Bridge Cabinet in Maple Melamine and Door in Dark Brown","34x18x12 cabinet",2.33
220829,206104,"Daltile Semi-Gloss Black Flat 1/2 in. x 6 in. Ceramic Liner Wall Tile","black rectangle ceramic tile",2.67
220832,206105,"Carlon 1/2 in. 45è_ Sch. 40 PVC Standard Radius Elbow (Case of 25)","2 pipe 45",2
220835,206107,"BLACK+DECKER 12 in. 40-Volt Max Li-Ion Cordless Chainsaw","black and decker chainsaw cordless",2.67
220836,206108,"DEWALT Contractor&#39;s Daily Logbook and Jobsite Reference: Annual Edition","dewalt contractors powershop",2.33
220837,206109,"Energizer AAA-Cell Battery LED Inspection Flashlight","led lights with photo cell",1.33
220838,206110,"BEHR Premium Plus Ultra #P310-2 Natural Light Paint","light almond interior paint",2.33
220840,206112,"Hansgrohe C Countertop-Mount Soap Dispenser in Chrome-DISCONTINUED","countertop soap dispensor",3
220841,206113,"IT-tile 20-1/2 in. x 20-1/2 in. Coin Terracotta PVC Interlocking Multi-Purpose Flooring Tiles (23.25 sq. ft./case)","vinal flooring 25 year warranty",2.33
220844,206115,"Crown Bolt #5 3/4 in. Phillips Oval-Head Wood Screws","stainless wood screw 5 oval",2.33
220845,206116,"Essick Air Products 5.2 gal. Whole House Credenza Humidifier for 2500 sq. ft.-DISCONTINUED","essick air products model",2.67
220846,206117,"DecoArt Americana Decor 8-oz. Soft Touch Varnish","continental soft touch shut-off",2.33
220849,206120,"Home Legend Hawaiian Tigerwood 1/2 in. Thick x 1-1/4 in. Wide x 94 in. Length Laminate Carpet Reducer Molding","carpet density 3600",1
220851,206122,"Merola Tile Old World Greek Key Antique White and Black 14-1/2 in. x 14-1/2 in. x 5 mm Unglazed Porcelain Mosaic Floor and Wall Tile","black and white mosaic floor tile",2.67
220853,206123,"KOHLER Villager 5 ft. Right Drain Cast Iron Bathtub in Biscuit","villager cast iron bath tubs",2.67
220857,206127,"MESA 7.6 cu. ft. Capacity All Steel Safe 14-Gun Electronic Lock Gun Safe in Black","eyeball in all black",1
220862,206132,"Lincoln Electric Weld Pack HD Feed Welder","elrctric welders",2.67
220863,206133,"Filtrete 16 in. x 25 in. x 1 in. Micro Allergen Reduction Red Pleated FPR 7 Air Filter (Case of 12)-DISCONTINUED","arsenic reduction filters",2.33
220864,206134,"Yosemite Home Decor Reynolds Creek Collection 1-Light Oil Rubbed Bronze Outdoor Post Lamp","post lamp tier",2.67
220867,206137,"Trademark 2-Shelf 39 in. L x 36 in. H NASCAR Portable Bar with Case","hanging bar with shelf",1.33
220869,206138,"Everbilt 1/2 in. x 3/4 in. Brass Compression x MHT Washing Machine Pressure Regulating Valve","washing machine actuator",1.33
220871,206140,"Home Decorators Collection Cut-to-Width 9/16 in. Cordless Light Filtering Cellular Shade","cellular shades 72 w",1.67
220872,206141,"Home Fashion Technologies Plantation 14 in. x 35 in. Solid Wood Panel Exterior Shutters Behr Primed","ge wood panel reffridge",2
220885,206152,"BEHR Premium Plus #450F-7 Hampton Green Paint","450f-7 green paint",2.67
220886,206153,"Hy-Lite 23.25 in. x 35.25 in. Decorative Glass Fixed Oval Vinyl Windows Floral Glass, Black Caming - White","replace a broken glass in a vinyl window",1.67
220894,206159,"Daltile Fashion Accents Travertine Arctic White 4 in. x 12 in. Natural Stone Listello Wall Tile","travertine tile white",2.33
220900,206163,"Oldcastle Epic Stone 18 in. x 24 in. Pewter Concrete Step Stone","concrete step cap",2.67
220907,206169,"Swisher Response 66 in. 27 HP Briggs &amp; Stratton Zero-Turn Riding Mower","respine",2.67
220908,206169,"Swisher Response 66 in. 27 HP Briggs &amp; Stratton Zero-Turn Riding Mower","used zero turn riding mowers",2.33
220918,206177,"Dexpan Expansive Demolition Grout for Concrete Rock Breaking and Removal 44 lb. Box Type 3 (23F-50F)","rock splitter grout",1.67
220919,206178,"Glidden Premium 1-gal. #HDGWN41U Swiss Coffee Satin Latex Exterior Paint","swiss coffee3",2
220922,206180,"Master Flow GreenBoot 10 in. x 10 in. to 9 in. Pre-Sealed and Pre-Insulated R-6 Register Box with Installations Rails","registers 10x10",2.67
220923,206181,"DANCO Stem Repair Kit for American Standard Colony Tubs and Showers","stm kit",1.67
220925,206183,"Martha Stewart Living 10-oz. Brownstone Brick -Textured Metallic Paint","martha stewart metalic paint gallon",3
220932,206189,"2-Handle Kitchen Faucet in Chrome","2 handle kitchen faucet in",2.67
220934,206191,"MD Building Products 3/8 in. x 17 ft. K-profile Weather Stripping","weatherstrip tape 3/8",2.67
220939,206194,"Bell 1-Gang Horizontal or Vertical Mount Weatherproof Extra Duty While in Use Cover Kit","nm in-use cover 1 gang clear",2.33
220943,206198,"Flow Wall Gravity Hook (3-Pack)","ceilin storage",1.33
220946,206201,"BLU-MOL 1-7/8 in. Bi-Metal Hole Saw","1 bi metal",2.33
220949,206204,"Lithonia Lighting Linkable 4 ft. White LED Strip Light","diode light strip",2
220950,206205,"Mosser Lee 5 lb. River Gravel Soil Cover","bulked washed sand and gravel",1.33
220956,206211,"Makita 36-Volt LXT Lithium-Ion 1 in. Cordless SDS-Plus Rotary Hammer Kit","makita rotomartillo sds",2
220957,206212,"Simpson Strong-Tie 2-1/4 in. Lobed Flat-Head Stainless Steel Multi-Purpose Wood Screw (15-Pack)","contractor pack 2 1/4 trim",2
220958,206213,"Globalrose Coral Color Roses (100 Stems) Includes Free Shipping","do you get free shipping",1.33
220965,206219,"Makita 5 in. 180-Grit Pressure Sensitive Adhesive Round Abrasive Disc (10-Pack)","skill pressure sander",2
220967,206221,"Mont Blanc Wakefield Dual Mount Natural Stone Composite 25x22x13 4-Hole Single Bowl Utility Sink in White","mount blanv",2
220970,206224,"Hy-Lite 23.25 in. x 23.25 in. Decorative Glass Fixed Octagon Vinyl Window - White","replace a broken glass in a vinyl window",2
220971,206225,"RTS Home Accents 50 gal. Graphite Flat Back Rain Barrel with Plastic Spigot","barrel flat back",2.67
220976,206230,"Frigidaire 1.1 cu. ft. Countertop Microwave in Black","frigidaire convertible black",2.67
220978,206232,"Bosch 4 in. x 24 in. 120 Grit Sanding Belt in Red (3-Pack)","metal belt sander 4 x 24",2.67
220984,206238,"Delta Crestfield 59-3/8 in. x 58-1/8 in. Bypass Sliding Tub/Shower Door in Brushed Nickel with Semi-Framed Glass","crestfield 59 3/8 shower door",2
220987,206241,"Florida Tile Home Collection Venetia Noce 3 in. x 18 in. Porcelain Floor and Wall Bullnose Tile","marlin noce tile",2.33
220988,206242,"CE TECH 100-Watt Power Inverter","100 watt electrical breaker",1.67
220990,206243,"Prime-Line Andersen White Exterior Screen Door Pull","doors exterior with screen doors",2.67
220993,206246,"Elegant Lighting 3 in. Matte White Recessed 35å¡ Adjustable Spot Trim with Matte White Square Trim Ring","recessed directional spot lighting",2.33
220999,206250,"Fasade Traditional 5 - 2 ft. x 2 ft. Lay-in Ceiling Tile in Oil Rubbed Bronze","mold resistance ceiling tiles",2.33
221003,206253,"JELD-WEN 32 in. x 80 in. Woodgrain Flush Unfinished Hardwood Bored Interior Door Slab","interior doors 82 inches in length",2.67
221005,206255,"SportRack Sport Strap 15 ft. Universal Tie Down","universal exstention cord",1.67
221011,206261,"3NLED 5 ft. T8 22-Watt Bright White G13 Frosted Lens Linear LED Tube Light Bulb","transformet for flurescent tube lights",2.33
221012,206262,"LIFAN Energy Storm 5,600-Watt 11-HP 337 cc Gasoline Powered Electric Start Portable Generator with CARB","6.5 hp gas generator",2.33
221017,206266,"NEOPERL 1.5 GPM Regular Male Water-Saving Aerator","1.5 abs  adaptor",1.67
221018,206267,"Swanstone Hilo Self-Rimming Bathroom Sink Bowl in Bone","swanstone bathroom hilo sink",3
221022,206270,"Fusion Solid Brass Brushed Nickel Egg Keyed Entry Knob with Ketme Rose","door knobs nickel and brass",3
221023,206271,"Home Decorators Collection Riemann Round Polyester 1-Piece Ottoman in Microsuede Pearl","round one piece tiolet",1.33
221024,206272,"Basco Classic 35-5/8 in. x 66 in. Semi-Framed Pivot Shower Door in Brushed Nickel","35 5/8 refrigerator",2.67
221025,206273,"Crown Bolt #6-32 x 3/16 in. Stainless-Steel Socket Set Screws (2-Pieces)","fasteners with cap",1.67
221026,206274,"7 in. Starting Collar Take Off - Snap Together","Snap together shelving",2
221035,206280,"Grip-Rite #12 x 7/8 in. Plastic Round Cap Roofing Nails (3,000-Pack)","grip-rite cap nails",3
221037,206281,"Milwaukee 10-Gal. 1-Stage Wet/Dry Vac Cleaner","wet vac fitting",2
221040,206283,"Kingsford 25 lb. BBQ Hickory Wood Logs","thin wood log",2.67
221043,206286,"Water Warden 16 ft. x 32 ft. Rectangle Green Solid In-Ground Safety Pool Cover Right Side Step","pool side mist",1
221045,206288,"HOME-FLEX 1/2 in. x 25 ft. CSST Corrugated Stainless Steel Tubing","corrugated csst",3
221049,206290,"Steves &amp; Sons Premium 1-Panel Primed White Steel Prehung Front Door with 36 in. Right-Hand Outswing and 4 in. Wall","right outswing door with pet",2
221050,206291,"Schluter Schiene Satin Anodized Aluminum 5/8 in. x 8 ft. 2 in. Metal L-angle Tile Edging Trim","metal acute angles",3
221057,206297,"Masonite Riverside Smooth 10-Panel Hollow-Core Primed Composite Interior Closet Bi-fold Door","masonite bifold unit 30",2.67
221058,206298,"Stanley-National Hardware 12 in. Black Coated Gate Cane Bolt","fenching and gate latches",1.67
221060,206300,"Bruce Red Oak 3/4 in. Thick x 3 1/8 in. Wide x 78 in. Long Stair Nose Molding","bruce hardwood floor red oak raw",2
221062,206302,"BOGS High Range Hiker Camo Men 8 in. Size 14 Mossy Oak Waterproof Rubber Hunting Boot","camo plywood hunting",1.67
221063,206303,"Square D Homeline 150-Amp 20-Space 40-Circuit Outdoor Overhead/Underground Service Main Breaker CSED","150 amp sq d",2
221065,206305,"Delta Victorian 24 in. Towel Bar in Polished Brass","delta victorian collection towel",2.67
221071,206309,"12 in. Plastic Wave Design Square Decorative Grate in Sand","12' square grate",2.33
221072,206310,"Radionic Hi Tech Ice Fragments 36 in. 3-Light Satin Nickel Pendant","icey tech",1.67
221073,206311,"Titan Lighting Natural Rope 2-Light Aged Bronze Wall Sconce","rope 2'",2.33
221077,206314,"Home Decorators Collection 20.5 in. Solid Surface Sidesplash in Ginger","surface gringer",1.67
221078,206315,"K&amp;H Pet Products Single-Seam Small Tan Plaid Indoor/Outdoor Pillow Dog Bed","single sun beds",1
221080,206317,"Iron Stop 10 in. Lighthouse Wind Spinner","steel wind",2.67
221092,206326,"4 in. Concrete x 4 in. DWV Flexible PVC Coupling","concrete vibrator flex",1.33
221093,206327,"Ondura 6.5 ft. x 12.5 in. Tan Ridge Cap","vented ridge cap metal",2.67
221097,206331,"Hedrix 11 oz. Match of MQ3-33 Creme De La Creme Flat Custom Spray Paint (2-Pack)","de la toscane",1.67
221104,206338,"Water Warden 16 ft. x 32 ft. Rectangle Green Solid In-Ground Safety Pool Cover Left Side Step","pool side mist",1
221107,206341,"Splashback Tile Mist Trail Blend 12 in. x 12 in. x 8 mm Marble and Glass Mosaic Floor and Wall Tile","mosaic tile costal mist",2.67
221111,206344,"KOHLER Revival 1-Handle 1-Spray Shower Faucet in Polished Chrome","koehler shower faucet with spray",2.67
221113,206346,"BSI Products NCAA Michigan Wolverines Wind Chimes","bracket for wind chime",2.33
221120,206352,"Grape Solar Direct Mount Racking System for (4) 60 Cell PV Solar Panels with Standing Seam Tile","standing seam roof panals",2
221121,206353,"DecoColor Silver with Blue Outline Fine Point Memory Liner-DISCONTINUED","blue hawk paint supplies",1.67
221125,206357,"TrueTimber Camo Men&#39;s Large Camouflage 6-Pocket Poly Cotton Hunting Pant","camo plywood hunting",1.67
221126,206358,"Bowl Fresh 1.76 oz. Toilet Freshener and Cleaner Plus Oxygen Bleach","lspacers for toilet bowl",1.67
221128,206359,"Wall Heater with Built-in Thermostat-DISCONTINUED","buit in themostat",3
221132,206362,"Elizabethan Classics End-Mount Brass Shower Riser in Silver","shower curtain rod replacement mounts",1.33
221134,206364,"Colonial Mills Allure Polo Blue Braided Stair Tread Set of 13","stair treads set of",1.67
221136,206366,"LifeProof Carpet Sample - Lower Treasure - Color Caravan Loop 8 in. x 8 in.","lifeproof carpet sample lower trasure",2.33
221137,206367,"Port-A-Cool JetStream 7500 CFM Variable Speed Portable Evaporative Cooler for 2000 sq. ft.","swamp cooler chemical",2
221139,206369,"Aqua Eden 5.5 ft. Cast Iron Polished Chrome Claw Foot Classic Roll Top Tub with 3-3/8 in. Centers in White","classic rib16 foot",1
